instance,result,seconds,exit
Alarm_f2774e0b.ltl,TIMEOUT,120.278,124
CheckTimer_54e1f7d2.ltl,UNREALIZABLE,0.032,1
CoffeMachine_a50cadd7.ltl,UNREALIZABLE,0.03,1
Coffee_235467da.ltl,REALIZABLE,0.112,0
Core_solved_974f4a68.ltl,REALIZABLE,0.083,0
Demo1_d65ed84e.ltl,TIMEOUT,120.229,124
GF-G-contradiction5.ltl,UNREALIZABLE,0.195,1
KitchenTimerV1.ltl,REALIZABLE,0.016,0
Room_a50cadd7.ltl,UNREALIZABLE,0.03,1
SliderDefault.ltl,REALIZABLE,0.027,0
TorcsGearing.ltl,REALIZABLE,0.033,0
TwoCountersInRangeM3.ltl,UNREALIZABLE,0.041,1
box1.ltl,UNREALIZABLE,0.036,1
example10_pb_1_pe_.ltl,REALIZABLE,0.033,0
example10a_pb_1_pe_.ltl,REALIZABLE,0.035,0
example8_pb_2_pe_.ltl,REALIZABLE,0.035,0
full_arbiter_unreal1_pb_3_7_pe_.ltl,UNREALIZABLE,8.373,1
g-unreal-12.ltl,UNREALIZABLE,0.027,1
g-unreal-16.ltl,UNREALIZABLE,0.023,1
g-unreal-35.ltl,UNREALIZABLE,0.04,1
gf-unreal20.ltl,UNREALIZABLE,0.029,1
gf-unreal37.ltl,UNREALIZABLE,0.033,1
infinite-race-u18.ltl,UNREALIZABLE,0.084,1
infinite-race-u9.ltl,UNREALIZABLE,0.054,1
infinite-race-unequal-23.ltl,UNREALIZABLE,0.043,1
lift_gr1_pb_3_pe_.ltl,REALIZABLE,0.086,0
lift_pb_5_pe_.ltl,REALIZABLE,0.139,0
lift_wrong_physics_unreal_pb_5_pe_.ltl,UNREALIZABLE,0.038,1
load_balancer_unreal1_pb_3_5_pe_.ltl,UNREALIZABLE,0.04,1
load_balancer_unreal1_pb_4_8_pe_.ltl,UNREALIZABLE,66.917,1
load_balancer_unreal2_pb_8_pe_.ltl,TIMEOUT,120.223,124
ltl2dba27.ltl,UNREALIZABLE,0.033,1
ltl2dba_C2_pb_7_pe_.ltl,REALIZABLE,0.027,0
ltl2dba_C2_unreal_pb_6_pe_.ltl,UNREALIZABLE,0.035,1
ltl2dba_Q_pb_18_pe_.ltl,REALIZABLE,0.029,0
ltl2dba_Q_pb_4_pe_.ltl,REALIZABLE,0.033,0
ltl2dba_R_pb_5_pe_.ltl,UNREALIZABLE,7.29,1
ltl2dba_alpha_pb_17_pe_.ltl,REALIZABLE,0.019,0
ltl2dba_beta_pb_1_pe_.ltl,REALIZABLE,0.027,0
ltl2dpa10.ltl,REALIZABLE,0.038,0
narylatch_pb_10_pe_.ltl,REALIZABLE,0.035,0
patrolling-alarm2.ltl,UNREALIZABLE,0.029,1
patrolling-alarm22.ltl,UNREALIZABLE,0.041,1
prioritized_arbiter_pb_10_pe_.ltl,REALIZABLE,0.029,0
prioritized_arbiter_pb_8_pe_.ltl,REALIZABLE,0.035,0
prioritized_arbiter_unreal1_pb_2_3_pe_.ltl,UNREALIZABLE,0.028,1
prioritized_arbiter_unreal1_pb_4_9_pe_.ltl,UNREALIZABLE,0.03,1
robot-cat-real-2d-real.ltl,REALIZABLE,15.741,0
robot-grid-commute-2d-real.ltl,REALIZABLE,0.615,0
robot-to-target-charging13.ltl,UNREALIZABLE,0.054,1
robot_collect_samples_v1-real.ltl,REALIZABLE,0.048,0
robot_grid_pb_2_2_pe_.ltl,REALIZABLE,0.696,0
round_robin_arbiter_pb_3_pe_.ltl,REALIZABLE,0.027,0
round_robin_arbiter_unreal1_pb_2_2_pe_.ltl,UNREALIZABLE,0.024,1
round_robin_arbiter_unreal1_pb_2_4_pe_.ltl,UNREALIZABLE,0.032,1
round_robin_arbiter_unreal1_pb_4_15_pe_.ltl,TIMEOUT,120.181,124
simple_arbiter_unreal1_pb_4_9_pe_.ltl,UNREALIZABLE,0.027,1
simple_arbiter_unreal1_pb_5_6_pe_.ltl,UNREALIZABLE,0.026,1
simple_arbiter_unreal1_pb_6_5_pe_.ltl,UNREALIZABLE,0.029,1
tasks-real.ltl,REALIZABLE,0.032,0
workstation_resupply_pb_7_pe_.ltl,TIMEOUT,120.12,124
