instance,result,seconds,exit
F-G-contradiction-113.ltl,UNREALIZABLE,0.333,1
F-G-contradiction-12.ltl,UNREALIZABLE,0.031,1
FelixSpecFixed4GuaranteesOnly_88f351a6.ltl,UNREALIZABLE,0.029,1
KitchenTimerV5.ltl,REALIZABLE,0.041,0
Lights2Min_9cbf2546.ltl,REALIZABLE,0.026,0
Lights2_06e9cad4.ltl,REALIZABLE,1.746,0
Lights3_3916ec59.ltl,REALIZABLE,0.046,0
Morning2s_42dc4fff.ltl,TIMEOUT,120.172,124
OneCounterGuiA1.ltl,UNREALIZABLE,0.033,1
SPIReadManag.ltl,REALIZABLE,0.033,0
SensorSelector.ltl,REALIZABLE,0.028,0
SliderDelayed.ltl,REALIZABLE,0.077,0
Timer_a50cadd7.ltl,REALIZABLE,0.028,0
abcg_arbiter_pb_5_pe_.ltl,TIMEOUT,120.223,124
amba_decomposed_arbiter_pb_3_pe_.ltl,REALIZABLE,0.039,0
amba_decomposed_lock_pb_15_pe_.ltl,REALIZABLE,0.049,0
arbiter_pb_5_pe_.ltl,REALIZABLE,0.045,0
arbiter_with_cancel_pb_1_pe_.ltl,REALIZABLE,0.02,0
collector_v3_pb_3_pe_.ltl,REALIZABLE,0.043,0
full_arbiter_unreal1_pb_2_20_pe_.ltl,UNREALIZABLE,119.288,1
g-unreal-30.ltl,UNREALIZABLE,0.024,1
g-unreal-31.ltl,UNREALIZABLE,0.027,1
generalized_buffer_pb_2_pe_.ltl,REALIZABLE,0.074,0
generalized_buffer_pb_6_pe_.ltl,TIMEOUT,120.169,124
gf-unreal3.ltl,UNREALIZABLE,0.025,1
gf-unreal9.ltl,UNREALIZABLE,0.041,1
infinite-race-u7.ltl,UNREALIZABLE,0.042,1
lift_gr1+_pb_2_pe_.ltl,REALIZABLE,0.053,0
lift_gr1+_pb_7_pe_.ltl,TIMEOUT,120.218,124
lift_wrong_physics_unreal_pb_2_pe_.ltl,REALIZABLE,0.029,0
lift_wrong_physics_unreal_pb_9_pe_.ltl,UNREALIZABLE,2.343,1
load_balancer_unreal1_pb_2_12_pe_.ltl,UNREALIZABLE,0.083,1
load_balancer_unreal1_pb_2_3_pe_.ltl,UNREALIZABLE,0.026,1
load_balancer_unreal1_pb_4_7_pe_.ltl,UNREALIZABLE,6.874,1
ltl2dba_C2_pb_3_pe_.ltl,REALIZABLE,0.017,0
ltl2dba_C2_unreal_pb_9_pe_.ltl,UNREALIZABLE,0.031,1
ltl2dba_Q_pb_5_pe_.ltl,REALIZABLE,0.036,0
ltl2dba_U1_pb_50_pe_.ltl,REALIZABLE,0.033,0
ltl2dba_alpha_pb_1_pe_.ltl,REALIZABLE,0.03,0
ltl2dba_alpha_pb_3_pe_.ltl,REALIZABLE,0.029,0
ltl2dba_beta_pb_8_pe_.ltl,REALIZABLE,0.034,0
ltl2dba_theta_pb_100_pe_.ltl,TIMEOUT,120.219,124
ltl2dba_theta_pb_10_pe_.ltl,UNREALIZABLE,0.043,1
ltl2dba_theta_pb_3_pe_.ltl,UNREALIZABLE,0.021,1
mux_pb_16_pe_.ltl,REALIZABLE,0.028,0
narylatch_pb_32_pe_.ltl,REALIZABLE,0.047,0
patrolling-alarm15.ltl,UNREALIZABLE,0.041,1
patrolling-alarm21.ltl,UNREALIZABLE,0.039,1
prioritized_arbiter_pb_1_pe_.ltl,REALIZABLE,0.03,0
prioritized_arbiter_pb_7_pe_.ltl,REALIZABLE,0.033,0
prioritized_arbiter_unreal1_pb_3_11_pe_.ltl,UNREALIZABLE,0.033,1
prioritized_arbiter_unreal1_pb_3_9_pe_.ltl,UNREALIZABLE,0.025,1
prioritized_arbiter_unreal1_pb_4_13_pe_.ltl,UNREALIZABLE,0.032,1
prioritized_arbiter_unreal1_pb_4_3_pe_.ltl,UNREALIZABLE,0.026,1
prioritized_arbiter_unreal1_pb_4_8_pe_.ltl,UNREALIZABLE,0.03,1
reversible-lane-u1.ltl,UNREALIZABLE,0.19,1
robot-resource-2d2.ltl,UNREALIZABLE,0.044,1
robot-tasks-real.ltl,REALIZABLE,0.023,0
robot-to-target-charging-unreal4.ltl,UNREALIZABLE,53.464,1
robot-to-target-charging-unreal5.ltl,UNREALIZABLE,60.438,1
robot-to-target-charging20.ltl,UNREALIZABLE,0.069,1
robot_deliver_products_1-real.ltl,REALIZABLE,1.803,0
round_robin_arbiter_unreal1_pb_3_2_pe_.ltl,UNREALIZABLE,0.022,1
round_robin_arbiter_unreal1_pb_3_5_pe_.ltl,UNREALIZABLE,0.148,1
rw_arbiter_pb_3_pe_.ltl,REALIZABLE,0.958,0
simple_arbiter_unreal1_pb_16_1_pe_.ltl,UNREALIZABLE,0.024,1
simple_arbiter_unreal1_pb_3_1_pe_.ltl,UNREALIZABLE,0.03,1
simple_arbiter_unreal1_pb_4_1_pe_.ltl,UNREALIZABLE,0.029,1
tmp_13cfc6f2.ltl,REALIZABLE,1.062,0
unordered-visits-real.ltl,REALIZABLE,0.095,0
